Store,Date,DayOfWeek,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
17,2024-05-02,4,5201,113,1,0,0,0
17,2024-05-03,5,5913,107,1,0,0,0
17,2024-05-04,6,7774,195,1,0,0,0
17,2024-05-05,7,6325,155,1,0,0,0
17,2024-05-06,1,5404,118,1,0,0,0
17,2024-05-07,2,4936,111,1,0,0,0
17,2024-05-08,3,5325,121,1,0,0,0
17,2024-05-09,4,5922,138,1,0,0,0
17,2024-05-10,5,7924,176,1,1,0,0
17,2024-05-11,6,7872,178,1,0,0,0
17,2024-05-12,7,5917,119,1,0,0,0
17,2024-05-13,1,4864,112,1,0,0,0
17,2024-05-14,2,6588,162,1,1,0,0
17,2024-05-15,3,5539,119,1,0,0,0
17,2024-05-16,4,4980,113,1,0,0,0
17,2024-05-17,5,6312,139,1,0,0,0
17,2024-05-18,6,7623,159,1,0,0,0
17,2024-05-19,7,7828,184,1,1,0,0
17,2024-05-20,1,5463,121,1,0,0,0
17,2024-05-21,2,5303,119,1,0,0,0
17,2024-05-22,3,6654,175,1,1,0,0
17,2024-05-23,4,5715,137,1,0,0,0
17,2024-05-24,5,7497,147,1,1,0,0
17,2024-05-25,6,7545,158,1,0,0,0
17,2024-05-26,7,8507,181,1,1,0,0
17,2024-05-27,1,6983,147,1,1,0,0
17,2024-05-28,2,4959,106,1,0,0,0
17,2024-05-29,3,6519,156,1,1,0,0
17,2024-05-30,4,5780,140,1,0,0,0
17,2024-05-31,5,5906,150,1,0,0,0
17,2024-06-01,6,8182,191,1,0,0,1
17,2024-06-02,7,6083,148,1,0,0,1
17,2024-06-03,1,6465,156,1,1,0,1
17,2024-06-04,2,5383,116,1,0,0,1
17,2024-06-05,3,6383,134,1,1,0,1
17,2024-06-06,4,5379,139,1,0,0,1
17,2024-06-07,5,6242,153,1,0,0,1
17,2024-06-08,6,7171,139,1,0,0,1
17,2024-06-09,7,6445,141,1,0,0,1
17,2024-06-10,1,6951,176,1,1,0,1
17,2024-06-11,2,6702,164,1,1,0,1
17,2024-06-12,3,6701,143,1,1,0,1
17,2024-06-13,4,6946,160,1,1,0,1
17,2024-06-14,5,6594,138,1,0,0,1
17,2024-06-15,6,8432,177,1,0,0,1
17,2024-06-16,7,0,0,0,0,0,1
17,2024-06-17,1,5098,110,1,0,0,1
17,2024-06-18,2,5368,126,1,0,0,1
17,2024-06-19,3,5687,143,1,0,0,1
17,2024-06-20,4,5943,137,1,0,0,1
17,2024-06-21,5,6325,138,1,0,0,1
17,2024-06-22,6,9704,261,1,1,0,1
17,2024-06-23,7,5904,138,1,0,0,1
17,2024-06-24,1,5782,116,1,0,0,1
17,2024-06-25,2,5569,128,1,0,0,1
17,2024-06-26,3,6480,162,1,1,0,1
17,2024-06-27,4,7026,161,1,1,0,1
17,2024-06-28,5,6088,148,1,0,0,1
17,2024-06-29,6,7942,178,1,0,0,1
17,2024-06-30,7,7903,176,1,1,0,1
18,2022-01-01,6,5109,130,1,0,a,0
18,2022-01-02,7,4176,95,1,1,0,0
18,2022-01-03,1,3552,93,1,1,0,0
18,2022-01-04,2,3362,95,1,0,0,0
18,2022-01-05,3,3037,79,1,0,0,0
18,2022-01-06,4,3533,87,1,0,0,0
18,2022-01-07,5,3742,110,1,0,0,0
18,2022-01-08,6,5882,136,1,1,0,0
18,2022-01-09,7,4509,115,1,1,0,0
18,2022-01-10,1,3487,82,1,1,0,0
18,2022-01-11,2,3462,90,1,0,0,0
18,2022-01-12,3,3379,89,1,0,0,0
18,2022-01-13,4,3509,95,1,0,0,0
18,2022-01-14,5,4025,126,1,0,0,0
18,2022-01-15,6,4807,113,1,0,0,0
18,2022-01-16,7,0,0,0,0,0,0
18,2022-01-17,1,3402,83,1,0,0,0
18,2022-01-18,2,3443,99,1,1,0,0
18,2022-01-19,3,3309,83,1,0,0,0
18,2022-01-20,4,3601,75,1,1,0,0
18,2022-01-21,5,3921,101,1,0,0,0
18,2022-01-22,6,4922,122,1,0,0,0
18,2022-01-23,7,4522,111,1,1,0,0
18,2022-01-24,1,3334,89,1,1,0,0
18,2022-01-25,2,3155,90,1,0,0,0
18,2022-01-26,3,3222,94,1,0,0,0
18,2022-01-27,4,3586,80,1,0,0,0
18,2022-01-28,5,3753,108,1,0,0,0
18,2022-01-29,6,5602,159,1,1,0,0
18,2022-01-30,7,3948,101,1,0,0,0
18,2022-01-31,1,3589,99,1,0,0,0
18,2022-02-01,2,3580,89,1,1,0,0
18,2022-02-02,3,3550,77,1,0,0,0
18,2022-02-03,4,3487,90,1,0,0,0
18,2022-02-04,5,4056,106,1,0,0,0
18,2022-02-05,6,4793,108,1,0,0,0
18,2022-02-06,7,4055,111,1,0,0,0
18,2022-02-07,1,3248,98,1,0,0,0
18,2022-02-08,2,3556,98,1,0,0,0
18,2022-02-09,3,3519,94,1,1,0,0
18,2022-02-10,4,4264,124,1,1,0,0
18,2022-02-11,5,3617,109,1,0,0,0
18,2022-02-12,6,5179,120,1,0,0,0
18,2022-02-13,7,3945,95,1,0,0,0
18,2022-02-14,1,3374,87,1,0,0,0
18,2022-02-15,2,3554,94,1,1,0,0
18,2022-02-16,3,3266,73,1,0,0,0
18,2022-02-17,4,3534,99,1,0,0,0
18,2022-02-18,5,3810,96,1,0,0,0
18,2022-02-19,6,5148,139,1,0,0,0
18,2022-02-20,7,0,0,0,0,0,0
18,2022-02-21,1,3759,113,1,1,0,0
18,2022-02-22,2,3747,94,1,1,0,0
18,2022-02-23,3,3735,98,1,1,0,0
18,2022-02-24,4,3623,99,1,1,0,0
18,2022-02-25,5,4660,121,1,1,0,0
18,2022-02-26,6,5131,130,1,0,0,0
18,2022-02-27,7,0,0,0,0,0,0
18,2022-02-28,1,3770,97,1,1,0,0
18,2022-03-01,2,2997,77,1,0,0,0
18,2022-03-02,3,3622,95,1,0,0,0
18,2022-03-03,4,3908,105,1,0,0,0
18,2022-03-04,5,4067,108,1,0,0,0
18,2022-03-05,6,4772,108,1,0,0,0
18,2022-03-06,7,3687,106,1,0,0,0
18,2022-03-07,1,3579,91,1,0,0,0
18,2022-03-08,2,3578,103,1,1,0,0
18,2022-03-09,3,3360,91,1,0,0,0
18,2022-03-10,4,4121,111,1,1,0,0
18,2022-03-11,5,3798,87,1,0,0,0
18,2022-03-12,6,5225,128,1,0,0,0
18,2022-03-13,7,4107,101,1,0,0,0
18,2022-03-14,1,3399,87,1,0,0,0
18,2022-03-15,2,3551,84,1,0,0,0
18,2022-03-16,3,3685,98,1,1,0,0
18,2022-03-17,4,3788,115,1,1,0,0
18,2022-03-18,5,4269,104,1,1,0,0
18,2022-03-19,6,4739,139,1,0,0,0
18,2022-03-20,7,4302,105,1,0,0,0
18,2022-03-21,1,3499,78,1,0,0,0
18,2022-03-22,2,3288,77,1,0,0,0
18,2022-03-23,3,3281,81,1,0,0,0
18,2022-03-24,4,3065,73,1,0,0,0
18,2022-03-25,5,3765,102,1,0,0,0
18,2022-03-26,6,4994,125,1,0,0,0
18,2022-03-27,7,3727,110,1,0,0,0
18,2022-03-28,1,3790,110,1,0,0,0
18,2022-03-29,2,3364,89,1,0,0,0
18,2022-03-30,3,3894,105,1,1,0,0
18,2022-03-31,4,3533,85,1,0,0,0
18,2022-04-01,5,4081,107,1,0,0,0
18,2022-04-02,6,4985,127,1,0,0,0
18,2022-04-03,7,0,0,0,0,0,0
18,2022-04-04,1,3975,111,1,1,0,0
18,2022-04-05,2,3832,98,1,1,0,0
18,2022-04-06,3,3451,101,1,0,0,0
18,2022-04-07,4,3927,114,1,0,0,0
18,2022-04-08,5,4320,113,1,1,0,0
18,2022-04-09,6,4943,157,1,0,0,0
18,2022-04-10,7,0,0,0,1,0,0
18,2022-04-11,1,3433,93,1,0,0,0
18,2022-04-12,2,3111,84,1,0,0,0
18,2022-04-13,3,3898,107,1,1,0,0
18,2022-04-14,4,3951,92,1,0,0,0
18,2022-04-15,5,4138,108,1,0,0,0
18,2022-04-16,6,5249,128,1,0,0,0
18,2022-04-17,7,0,0,0,0,0,0
18,2022-04-18,1,3542,101,1,1,0,0
18,2022-04-19,2,3149,89,1,0,0,0
18,2022-04-20,3,3494,94,1,0,0,0
18,2022-04-21,4,3854,106,1,1,0,0
18,2022-04-22,5,3672,82,1,0,0,0
18,2022-04-23,6,5001,128,1,0,0,0
18,2022-04-24,7,0,0,0,1,0,0
18,2022-04-25,1,6917,160,1,1,0,0
18,2022-04-26,2,5728,148,1,0,0,0
18,2022-04-27,3,6236,176,1,0,0,0
18,2022-04-28,4,7249,193,1,1,0,0
18,2022-04-29,5,7353,173,1,1,0,0
18,2022-04-30,6,9707,265,1,1,0,0
18,2022-05-01,7,7476,209,1,0,0,0
18,2022-05-02,1,0,0,0,0,b,0
18,2022-05-03,2,0,0,0,0,b,0
18,2022-05-04,3,4304,108,1,1,0,0
18,2022-05-05,4,3655,91,1,1,0,0
18,2022-05-06,5,4256,121,1,0,0,0
18,2022-05-07,6,5196,122,1,0,0,0
18,2022-05-08,7,3909,106,1,0,0,0
18,2022-05-09,1,3876,102,1,1,0,0
18,2022-05-10,2,3340,83,1,0,0,0
18,2022-05-11,3,3695,94,1,0,0,0
18,2022-05-12,4,3719,90,1,0,0,0
18,2022-05-13,5,4019,104,1,0,0,0
18,2022-05-14,6,5040,133,1,0,0,0
18,2022-05-15,7,0,0,0,1,0,0
18,2022-05-16,1,3682,81,1,1,0,0
18,2022-05-17,2,3105,90,1,0,0,0
18,2022-05-18,3,3161,84,1,0,0,0
18,2022-05-19,4,3722,102,1,1,0,0
18,2022-05-20,5,4147,107,1,0,0,0
18,2022-05-21,6,5035,140,1,0,0,0
18,2022-05-22,7,4420,99,1,1,0,0
18,2022-05-23,1,3681,96,1,1,0,0
18,2022-05-24,2,3832,95,1,1,0,0
18,2022-05-25,3,3609,89,1,0,0,0
18,2022-05-26,4,3643,103,1,0,0,0
18,2022-05-27,5,3875,90,1,0,0,0
18,2022-05-28,6,5037,144,1,0,0,0
18,2022-05-29,7,4575,113,1,1,0,0
18,2022-05-30,1,3273,83,1,0,0,0
18,2022-05-31,2,3666,97,1,1,0,0
18,2022-06-01,3,3339,89,1,0,0,1
18,2022-06-02,4,3686,102,1,0,0,1
18,2022-06-03,5,4508,108,1,1,0,1
18,2022-06-04,6,5434,131,1,0,0,1
18,2022-06-05,7,0,0,0,0,0,1
18,2022-06-06,1,3472,87,1,0,0,1
18,2022-06-07,2,3217,82,1,0,0,1
18,2022-06-08,3,3503,82,1,0,0,1
18,2022-06-09,4,3441,92,1,0,0,1
18,2022-06-10,5,3668,89,1,0,0,1
18,2022-06-11,6,5597,161,1,1,0,1
18,2022-06-12,7,4097,96,1,0,0,1
18,2022-06-13,1,3545,86,1,0,0,1
18,2022-06-14,2,3202,79,1,0,0,1
18,2022-06-15,3,4012,112,1,0,0,1
18,2022-06-16,4,3546,89,1,0,0,1
18,2022-06-17,5,4003,90,1,0,0,1
18,2022-06-18,6,5019,137,1,0,0,1
18,2022-06-19,7,4811,130,1,1,0,1
18,2022-06-20,1,3750,93,1,1,0,1
18,2022-06-21,2,3525,98,1,1,0,1
18,2022-06-22,3,3201,94,1,0,0,1
18,2022-06-23,4,3744,93,1,0,0,1
18,2022-06-24,5,4570,117,1,1,0,1
18,2022-06-25,6,5264,133,1,0,0,1
18,2022-06-26,7,0,0,0,1,0,1
18,2022-06-27,1,3397,93,1,0,0,1
18,2022-06-28,2,3507,102,1,0,0,1
18,2022-06-29,3,3864,99,1,1,0,1
18,2022-06-30,4,4237,117,1,1,0,1
18,2022-07-01,5,4413,134,1,1,0,1
18,2022-07-02,6,5665,153,1,1,0,1
18,2022-07-03,7,4304,100,1,0,0,1
18,2022-07-04,1,3699,90,1,0,0,1
18,2022-07-05,2,3940,104,1,1,0,1
18,2022-07-06,3,3529,112,1,0,0,1
18,2022-07-07,4,3585,95,1,0,0,1
18,2022-07-08,5,3795,103,1,0,0,1
18,2022-07-09,6,5374,160,1,0,0,1
18,2022-07-10,7,3856,117,1,0,0,1
18,2022-07-11,1,3760,113,1,0,0,1
18,2022-07-12,2,3885,107,1,1,0,1
18,2022-07-13,3,3752,96,1,1,0,1
18,2022-07-14,4,3885,115,1,0,0,1
18,2022-07-15,5,4157,118,1,0,0,1
18,2022-07-16,6,5325,127,1,0,0,1
18,2022-07-17,7,0,0,0,0,0,1
18,2022-07-18,1,3567,93,1,0,0,1
18,2022-07-19,2,3154,75,1,0,0,1
18,2022-07-20,3,3561,89,1,0,0,1
18,2022-07-21,4,3542,93,1,0,0,1
18,2022-07-22,5,3995,102,1,0,0,1
18,2022-07-23,6,5034,139,1,0,0,1
18,2022-07-24,7,4113,99,1,0,0,1
18,2022-07-25,1,3701,94,1,0,0,1
18,2022-07-26,2,3157,77,1,0,0,1
18,2022-07-27,3,3992,92,1,1,0,1
18,2022-07-28,4,3466,88,1,0,0,1
18,2022-07-29,5,4762,118,1,1,0,1
18,2022-07-30,6,5334,149,1,0,0,1
18,2022-07-31,7,4353,118,1,1,0,1
18,2022-08-01,1,3542,96,1,0,0,0
18,2022-08-02,2,3617,96,1,1,0,0
18,2022-08-03,3,3603,89,1,0,0,0
18,2022-08-04,4,3779,89,1,1,0,0
18,2022-08-05,5,4319,117,1,0,0,0
18,2022-08-06,6,4710,104,1,0,0,0
18,2022-08-07,7,0,0,0,1,0,0
18,2022-08-08,1,3301,92,1,0,0,0
18,2022-08-09,2,3826,97,1,1,0,0
18,2022-08-10,3,3481,99,1,0,0,0
18,2022-08-11,4,3653,106,1,0,0,0
18,2022-08-12,5,4340,113,1,1,0,0
18,2022-08-13,6,4883,141,1,0,0,0
18,2022-08-14,7,0,0,0,0,0,0
18,2022-08-15,1,3595,81,1,1,0,0
18,2022-08-16,2,3417,88,1,1,0,0
18,2022-08-17,3,4057,120,1,1,a,0
18,2022-08-18,4,3465,89,1,0,0,0
18,2022-08-19,5,4381,126,1,0,0,0
18,2022-08-20,6,5623,157,1,0,0,0
18,2022-08-21,7,0,0,0,0,0,0
18,2022-08-22,1,3634,90,1,1,0,0
18,2022-08-23,2,3789,107,1,0,0,0
18,2022-08-24,3,3161,68,1,0,0,0
18,2022-08-25,4,3537,96,1,0,0,0
18,2022-08-26,5,4687,130,1,1,0,0
18,2022-08-27,6,6005,158,1,1,0,0
18,2022-08-28,7,4132,125,1,0,0,0
18,2022-08-29,1,3371,99,1,0,0,0
18,2022-08-30,2,3734,102,1,1,0,0
18,2022-08-31,3,3573,86,1,0,0,0
18,2022-09-01,4,3620,89,1,0,0,0
18,2022-09-02,5,4438,116,1,0,0,0
18,2022-09-03,6,5090,148,1,0,0,0
18,2022-09-04,7,4610,119,1,0,0,0
18,2022-09-05,1,3945,94,1,1,0,0
18,2022-09-06,2,3613,102,1,0,0,0
18,2022-09-07,3,3326,101,1,0,0,0
18,2022-09-08,4,4295,97,1,1,0,0
18,2022-09-09,5,4740,119,1,1,0,0
18,2022-09-10,6,5104,146,1,0,0,0
18,2022-09-11,7,4485,120,1,0,0,0
18,2022-09-12,1,3261,95,1,0,0,0
18,2022-09-13,2,3362,83,1,0,0,0
18,2022-09-14,3,3812,94,1,0,0,0
18,2022-09-15,4,3686,97,1,0,0,0
18,2022-09-16,5,4058,103,1,0,0,0
18,2022-09-17,6,5661,147,1,0,0,0
18,2022-09-18,7,3890,100,1,0,0,0
18,2022-09-19,1,3497,72,1,0,0,0
18,2022-09-20,2,3439,88,1,0,0,0
18,2022-09-21,3,3464,90,1,0,0,0
18,2022-09-22,4,3983,108,1,0,0,0
18,2022-09-23,5,3933,103,1,0,0,0
18,2022-09-24,6,5061,121,1,0,0,0
18,2022-09-25,7,0,0,0,0,0,0
18,2022-09-26,1,3731,100,1,0,0,0
18,2022-09-27,2,3740,89,1,1,0,0
18,2022-09-28,3,3911,84,1,1,0,0
18,2022-09-29,4,3694,103,1,0,0,0
18,2022-09-30,5,4811,125,1,1,0,0
18,2022-10-01,6,5736,160,1,0,0,0
18,2022-10-02,7,0,0,0,0,0,0
18,2022-10-03,1,3804,91,1,1,0,0
18,2022-10-04,2,3266,78,1,0,0,0
18,2022-10-05,3,3581,101,1,0,0,0
18,2022-10-06,4,3723,105,1,0,0,0
18,2022-10-07,5,3780,97,1,0,0,0
18,2022-10-08,6,5416,130,1,0,0,0
18,2022-10-09,7,0,0,0,0,0,0
18,2022-10-10,1,3685,84,1,0,0,0
18,2022-10-11,2,3474,89,1,0,0,0
18,2022-10-12,3,3316,96,1,0,0,0
18,2022-10-13,4,4248,111,1,1,0,0
18,2022-10-14,5,4251,107,1,1,0,0
18,2022-10-15,6,4999,123,1,0,0,0
18,2022-10-16,7,4273,113,1,0,0,0
18,2022-10-17,1,3853,111,1,1,0,0
18,2022-10-18,2,3170,84,1,0,0,0
18,2022-10-19,3,3607,100,1,0,0,0
18,2022-10-20,4,3737,104,1,0,0,0
18,2022-10-21,5,4535,133,1,1,0,0
18,2022-10-22,6,4886,119,1,0,0,0
18,2022-10-23,7,0,0,0,0,0,0
18,2022-10-24,1,3670,104,1,0,0,0
18,2022-10-25,2,3247,74,1,0,0,0
18,2022-10-26,3,3445,88,1,0,0,0
18,2022-10-27,4,3908,107,1,0,0,0
18,2022-10-28,5,4485,117,1,0,0,0
18,2022-10-29,6,5302,146,1,0,0,0
18,2022-10-30,7,4259,118,1,0,0,0
18,2022-10-31,1,3961,103,1,1,0,0
18,2022-11-01,2,4096,102,1,1,0,0
18,2022-11-02,3,3492,90,1,0,0,0
18,2022-11-03,4,3676,87,1,0,0,0
18,2022-11-04,5,4058,95,1,0,0,0
18,2022-11-05,6,4976,138,1,0,0,0
18,2022-11-06,7,5006,141,1,1,0,0
18,2022-11-07,1,3619,86,1,0,0,0
18,2022-11-08,2,3141,86,1,0,0,0
18,2022-11-09,3,4016,108,1,1,0,0
18,2022-11-10,4,4496,104,1,1,0,0
18,2022-11-11,5,4229,129,1,0,0,0
18,2022-11-12,6,5795,150,1,0,0,0
18,2022-11-13,7,0,0,0,0,0,0
18,2022-11-14,1,4127,111,1,1,0,0
18,2022-11-15,2,4103,108,1,1,0,0
18,2022-11-16,3,3647,100,1,0,0,0
18,2022-11-17,4,3702,109,1,0,0,0
18,2022-11-18,5,4409,135,1,0,0,0
18,2022-11-19,6,5520,148,1,0,0,0
18,2022-11-20,7,4589,124,1,0,0,0
18,2022-11-21,1,3659,112,1,0,0,0
18,2022-11-22,2,3492,92,1,0,0,0
18,2022-11-23,3,4015,98,1,1,0,0
18,2022-11-24,4,3720,94,1,0,0,0
18,2022-11-25,5,4270,111,1,0,0,0
18,2022-11-26,6,5336,134,1,0,0,0
18,2022-11-27,7,4888,142,1,1,0,0
18,2022-11-28,1,3449,86,1,0,0,0
18,2022-11-29,2,3699,87,1,1,0,0
18,2022-11-30,3,3780,100,1,0,0,0
18,2022-12-01,4,4254,119,1,1,0,0
18,2022-12-02,5,4514,126,1,1,0,0
18,2022-12-03,6,5765,148,1,0,0,0
18,2022-12-04,7,4637,121,1,1,0,0
18,2022-12-05,1,3676,97,1,0,0,0
18,2022-12-06,2,3599,86,1,0,0,0
18,2022-12-07,3,3689,95,1,0,0,0
18,2022-12-08,4,4041,97,1,0,0,0
18,2022-12-09,5,4997,116,1,1,0,0
18,2022-12-10,6,5601,166,1,1,0,0
18,2022-12-11,7,0,0,0,0,0,0
18,2022-12-12,1,3516,94,1,0,0,0
18,2022-12-13,2,3351,90,1,0,0,0
18,2022-12-14,3,3605,97,1,0,0,0
18,2022-12-15,4,4153,117,1,0,0,0
18,2022-12-16,5,5254,129,1,1,0,0
18,2022-12-17,6,5156,140,1,0,0,0
18,2022-12-18,7,4461,121,1,0,0,0
18,2022-12-19,1,4011,109,1,1,0,0
18,2022-12-20,2,3592,94,1,0,0,0
18,2022-12-21,3,3439,93,1,0,0,0
18,2022-12-22,4,4049,112,1,0,0,0
18,2022-12-23,5,4406,121,1,0,0,0
18,2022-12-24,6,5821,155,1,1,0,0
18,2022-12-25,7,0,0,0,0,a,0
18,2022-12-26,1,3356,80,1,0,0,0
18,2022-12-27,2,3238,83,1,0,0,0
18,2022-12-28,3,3748,99,1,0,0,0
18,2022-12-29,4,4293,108,1,1,0,0
18,2022-12-30,5,4608,116,1,1,0,0
18,2022-12-31,6,6305,148,1,1,0,0
18,2023-01-01,7,0,0,0,0,a,0
18,2023-01-02,1,3841,97,1,0,0,0
18,2023-01-03,2,3683,95,1,0,0,0
18,2023-01-04,3,4050,107,1,0,0,0
18,2023-01-05,4,3488,83,1,0,0,0
18,2023-01-06,5,4128,101,1,0,0,0
18,2023-01-07,6,5714,151,1,1,0,0
18,2023-01-08,7,4607,124,1,0,0,0
18,2023-01-09,1,3915,104,1,0,0,0
18,2023-01-10,2,3483,83,1,0,0,0
18,2023-01-11,3,3823,98,1,0,0,0
18,2023-01-12,4,4110,108,1,0,0,0
18,2023-01-13,5,4307,115,1,0,0,0
18,2023-01-14,6,5642,154,1,0,0,0
18,2023-01-15,7,0,0,0,0,0,0
18,2023-01-16,1,4312,112,1,1,0,0
18,2023-01-17,2,3502,90,1,0,0,0
18,2023-01-18,3,4214,114,1,0,0,0
18,2023-01-19,4,3677,98,1,0,0,0
18,2023-01-20,5,4346,108,1,0,0,0
18,2023-01-21,6,6254,163,1,1,0,0
18,2023-01-22,7,3893,113,1,0,0,0
18,2023-01-23,1,3965,110,1,0,0,0
18,2023-01-24,2,4063,87,1,1,0,0
18,2023-01-25,3,3446,95,1,0,0,0
18,2023-01-26,4,3918,101,1,0,0,0
18,2023-01-27,5,4330,132,1,0,0,0
18,2023-01-28,6,5433,155,1,0,0,0
18,2023-01-29,7,4757,129,1,1,0,0
18,2023-01-30,1,3636,101,1,0,0,0
18,2023-01-31,2,3722,112,1,0,0,0
18,2023-02-01,3,3884,104,1,0,0,0
18,2023-02-02,4,3855,89,1,0,0,0
18,2023-02-03,5,4309,116,1,0,0,0
18,2023-02-04,6,5444,147,1,0,0,0
18,2023-02-05,7,0,0,0,0,0,0
18,2023-02-06,1,3644,90,1,0,0,0
18,2023-02-07,2,3787,105,1,1,0,0
18,2023-02-08,3,3551,98,1,0,0,0
18,2023-02-09,4,3393,81,1,0,0,0
18,2023-02-10,5,4180,105,1,0,0,0
18,2023-02-11,6,6274,166,1,1,0,0
18,2023-02-12,7,5221,137,1,1,0,0
18,2023-02-13,1,4117,96,1,1,0,0
18,2023-02-14,2,3348,89,1,0,0,0
18,2023-02-15,3,4086,106,1,1,0,0
18,2023-02-16,4,3644,90,1,0,0,0
18,2023-02-17,5,4683,120,1,0,0,0
18,2023-02-18,6,5391,131,1,0,0,0
18,2023-02-19,7,4807,128,1,1,0,0
18,2023-02-20,1,4220,101,1,1,0,0
18,2023-02-21,2,3937,104,1,1,0,0
18,2023-02-22,3,4346,118,1,1,0,0
18,2023-02-23,4,3656,88,1,0,0,0
18,2023-02-24,5,4301,105,1,0,0,0
18,2023-02-25,6,5647,159,1,0,0,0
18,2023-02-26,7,4291,116,1,1,0,0
18,2023-02-27,1,3548,105,1,0,0,0
18,2023-02-28,2,3831,102,1,1,0,0
18,2023-03-01,3,3767,100,1,0,0,0
18,2023-03-02,4,3820,106,1,0,0,0
18,2023-03-03,5,4353,106,1,0,0,0
18,2023-03-04,6,5452,141,1,0,0,0
18,2023-03-05,7,0,0,0,1,0,0
18,2023-03-06,1,4068,111,1,0,0,0
18,2023-03-07,2,3329,79,1,0,0,0
18,2023-03-08,3,3768,96,1,0,0,0
18,2023-03-09,4,4098,115,1,0,0,0
18,2023-03-10,5,4146,112,1,0,0,0
18,2023-03-11,6,5604,154,1,0,0,0
18,2023-03-12,7,0,0,0,1,0,0
18,2023-03-13,1,3501,98,1,0,0,0
18,2023-03-14,2,3422,85,1,0,0,0
18,2023-03-15,3,3304,85,1,0,0,0
18,2023-03-16,4,3926,95,1,0,0,0
18,2023-03-17,5,4354,109,1,0,0,0
18,2023-03-18,6,5272,129,1,0,0,0
18,2023-03-19,7,0,0,0,0,0,0
18,2023-03-20,1,3426,103,1,0,0,0
18,2023-03-21,2,3707,111,1,0,0,0
18,2023-03-22,3,4071,97,1,1,0,0
18,2023-03-23,4,4456,115,1,1,0,0
18,2023-03-24,5,4242,90,1,0,0,0
18,2023-03-25,6,5271,142,1,0,0,0
18,2023-03-26,7,4398,111,1,0,0,0
18,2023-03-27,1,3978,113,1,0,0,0
18,2023-03-28,2,4396,118,1,1,0,0
18,2023-03-29,3,3847,88,1,1,0,0
18,2023-03-30,4,4084,103,1,0,0,0
18,2023-03-31,5,4080,111,1,0,0,0
18,2023-04-01,6,5344,135,1,0,0,0
18,2023-04-02,7,4574,125,1,0,0,0
18,2023-04-03,1,4175,95,1,1,0,0
18,2023-04-04,2,3492,88,1,0,0,0
18,2023-04-05,3,3905,111,1,0,0,0
18,2023-04-06,4,4145,99,1,0,0,0
18,2023-04-07,5,4484,116,1,0,0,0
18,2023-04-08,6,5295,153,1,0,0,0
18,2023-04-09,7,4434,114,1,0,0,0
18,2023-04-10,1,3874,104,1,0,0,0
18,2023-04-11,2,4302,121,1,1,0,0
18,2023-04-12,3,3910,91,1,1,0,0
18,2023-04-13,4,3980,103,1,0,0,0
18,2023-04-14,5,4943,144,1,1,0,0
18,2023-04-15,6,9332,242,1,0,0,0
18,2023-04-16,7,9453,268,1,1,0,0
18,2023-04-17,1,8139,204,1,1,0,0
18,2023-04-18,2,6762,176,1,0,0,0
18,2023-04-19,3,7741,240,1,1,0,0
18,2023-04-20,4,6803,192,1,0,0,0
18,2023-04-21,5,7623,214,1,0,0,0
18,2023-04-22,6,0,0,0,0,b,0
18,2023-04-23,7,0,0,0,1,b,0
18,2023-04-24,1,4047,110,1,1,0,0
18,2023-04-25,2,3698,94,1,0,0,0
18,2023-04-26,3,3645,82,1,0,0,0
18,2023-04-27,4,3865,105,1,0,0,0
18,2023-04-28,5,4860,156,1,1,0,0
18,2023-04-29,6,5001,114,1,0,0,0
18,2023-04-30,7,5252,123,1,1,0,0
18,2023-05-01,1,3770,91,1,0,0,0
18,2023-05-02,2,3690,107,1,0,0,0
18,2023-05-03,3,4036,104,1,0,0,0
18,2023-05-04,4,4538,115,1,1,0,0
18,2023-05-05,5,4488,120,1,0,0,0
18,2023-05-06,6,6249,163,1,1,0,0
18,2023-05-07,7,4564,125,1,0,0,0
18,2023-05-08,1,3628,97,1,0,0,0
18,2023-05-09,2,3827,80,1,1,0,0
18,2023-05-10,3,4285,118,1,1,0,0
18,2023-05-11,4,4427,108,1,1,0,0
18,2023-05-12,5,4394,106,1,0,0,0
18,2023-05-13,6,5235,135,1,0,0,0
18,2023-05-14,7,3966,89,1,0,0,0
18,2023-05-15,1,3753,101,1,0,0,0
18,2023-05-16,2,3657,100,1,1,0,0
18,2023-05-17,3,3889,111,1,0,0,0
18,2023-05-18,4,4339,113,1,0,0,0
18,2023-05-19,5,4443,109,1,0,0,0
18,2023-05-20,6,5498,132,1,0,0,0
18,2023-05-21,7,4342,119,1,0,0,0
18,2023-05-22,1,3641,92,1,0,0,0
18,2023-05-23,2,3660,77,1,0,0,0
18,2023-05-24,3,4040,103,1,0,0,0
18,2023-05-25,4,4387,126,1,1,0,0
18,2023-05-26,5,4314,125,1,0,0,0
18,2023-05-27,6,5820,143,1,0,0,0
18,2023-05-28,7,5420,135,1,1,0,0
18,2023-05-29,1,4196,108,1,1,0,0
18,2023-05-30,2,4079,102,1,1,0,0
18,2023-05-31,3,3874,112,1,1,0,0
18,2023-06-01,4,3697,97,1,0,0,1
18,2023-06-02,5,4059,110,1,0,0,1
18,2023-06-03,6,5586,136,1,0,0,1
18,2023-06-04,7,0,0,0,0,0,1
18,2023-06-05,1,4035,93,1,1,0,1
18,2023-06-06,2,3523,95,1,0,0,1
